0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,40
0.16647214792253434,0.480825012497167,0.4816778656641956,0.5799477695113221,0.4770691399620444,0.02040268149827809,0.0,0.4284823953003292,0.33971136616123593,0.013655166541739514,0.11269114212037144,0.0,0.037784880939656,0.2643707663870769,0.07345619134181272,0.0,0.0,0.0,0.0,0.035696749209541176,0.3000068291691005,0.6197857977803014,0.5095944775232027,0.0,0.3765223405091647,0.5770205133370024,0.2907295544332352,0.08780534229428581,0.00202594539535081,0.06313806213620586,0.0,0.3242970542264808,0.6674808083528487,0.0
0.08829088286975845,0.4876866135192646,0.2794709532937424,0.2830457466165667,0.6651868517698188,0.018909796568995718,0.0,0.9525715818045069,0.31900136005506885,0.014844704017558098,0.10797784259130848,0.0,0.050499350082841114,0.38973240243545065,0.06398668601498486,0.0,0.0,0.0,0.0,0.03120284117027802,0.5616242206504255,0.4089294797790221,0.5664366564648605,0.5061043579482993,0.4631340894782034,0.9591362493262402,0.5651963321760679,0.07153051078068208,0.004959809814298218,0.2817680400945627,0.0,0.4786629876872116,0.6819010254041534,0.0
0.1775814918554015,0.5861097265266209,0.30181066516791977,0.35980634103116044,0.7821263310883357,0.029418907152834618,0.0,0.9862133984683412,0.4130608869492898,0.020436506369727683,0.08213473261330094,0.0,0.026452400756280598,0.3131778108900735,0.09760127755745576,0.0,0.0,0.0,0.0,0.0,0.6729415801318338,0.4089294797790221,0.6801092888831578,0.612115294185478,0.7235739461252103,1.0,0.34980620891094033,0.15400610444233456,0.0,0.2603182411634542,0.0,0.5209019726072249,0.9721408624593272,0.0
0.1309923481779088,0.5778931054230676,0.26426101447479683,0.3449133616439018,0.8215782961163828,0.02071387797363823,0.0,0.8406733026034402,0.17825262023471106,0.02403812036578476,0.09646106782438664,0.0,0.04683702895763595,0.2400375382864923,0.09098898487330266,0.0,0.0,0.0,0.0,0.015025622679833144,0.5462100064706302,0.2875497440426853,0.6897314512464148,0.3786814700488394,0.6238635096630155,0.9725691112455006,0.5221255840598096,0.07964127395568496,0.001888869969354441,0.08140379041570314,0.0,0.5172463230322615,0.979033400713608,0.0
0.19544440217135065,0.4774297183255867,0.35194012574978784,0.5257780404481479,0.5575379622331395,0.01806249200556314,0.033333155829135035,0.5389685142302211,0.6917149320124824,0.009709426686232543,0.09230062420766744,0.0,0.0,0.2663349515398474,0.05464319538973468,0.0,0.0,0.0,0.11552729506438605,0.008135341024777185,0.3647098749176516,0.42460798414888185,0.6994879339907172,0.7717482679114239,0.3846964991830703,0.7948946724281569,0.3962415981653528,0.11409544363773227,0.002497919903901968,0.23698946157284334,0.0,0.5357806161939218,0.6304612105589523,0.0
0.3667509569566094,0.5861097265266209,0.2834070595379502,0.5799477695113221,0.425791139576644,0.01934684787865763,0.009483787309798264,0.383355278784749,0.1872505529552148,0.005189468849636447,0.10797784259130848,0.0,0.02961909533988345,0.37858238352169976,0.05698397961299331,0.0,0.0,0.0,0.1227043510236424,0.006025150444551236,0.3307898770145151,0.2556326786895992,0.5391741551772652,0.3502215829498525,0.4565859125303482,0.6361417359446041,0.2972902278530909,0.0789910931903175,0.001998148945330755,0.15974226958973922,0.0,0.5028745006667462,0.6259764362986873,0.0
0.14968314489519488,0.4946439989221574,0.2329712642045433,0.3473527118773597,0.4978127529373213,0.01465696423788147,0.03670367108486949,0.6731590977814753,0.1217440973639332,0.016461416597076697,0.09646106782438664,0.0,0.005724496804049958,0.2643707663870769,0.07286774019940892,0.0,0.0,0.0,0.2307557803252312,0.009564422999221205,0.4251306347706712,0.2399195280987818,0.5867358412950205,0.4241506238901934,0.4015636948478105,0.746631789781747,0.3792243968186091,0.06689060751395981,0.002466863287810493,0.23022414537268185,0.0,0.44291212976857575,0.6441035671677819,0.0
0.2669539016417589,0.5161043260035548,0.2362582589786681,0.4083884983781757,0.8875744425357458,0.027936047036126718,0.10685859511901437,0.8233436370735159,0.16380784842757656,0.008501055893856527,0.072844821154746,0.0,0.013534282291234741,0.03892681181606968,0.09387691905705543,0.0,0.0,0.0,0.28220050956683923,0.009355998738175835,0.4494887071490166,0.3487038113373139,0.7451052140186555,0.4363279306108935,0.6648262601883221,0.8946955544462951,0.6029622866793535,0.23049663891216,0.002787332676049945,0.04571527504393198,0.0,0.4719584565407002,0.5911956820045687,0.0
0.2033370926736258,0.6157817235908913,0.17228245792334687,0.4699764899828806,0.7238713349003271,0.029202639626138876,0.0,0.5899220793608622,0.23941215825665144,0.04066177411647949,0.0777429594470816,0.005001257795380864,0.0,0.4312844881660388,0.062428378299118535,0.02836911975887977,0.1382552725586992,0.0,0.21172130903065414,0.052664080673148685,0.5616242206504255,0.2989478012759162,0.6520303587397507,0.54307463281991,0.7442677644604155,0.8230372691694303,0.22861705878698804,0.1123252324981522,0.0036144311491313696,0.16452607055174465,0.0,0.7247129510265782,1.0000000000000002,0.0
